"imageUrl","title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categoryName","url"
"https://lh3.googleusercontent.com/p/AF1QipMdY6uMUiUvqeL98ySlRR5W1Oy2JhM_4KGcr62F=w408-h725-k-no","Usuy Cafeteria","4.3","56","Emiliano Zapata 9","Tlalpan, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Usuy%20Cafeteria&query_place_id=ChIJB9X178EAzoURvfrTdgfCdXA"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4no6abpeD7ECaupti4F4NbOF_ajXtrEKmfwIuuPbGaCubXcdv8ZsHfZ7kfWJgjoBSLVLA3AfxoLmRUsn9hGVrEo6qf8Kev4LnAXts4OpPDqjRvVNrfFlVvCChuNLKBa0rPZRVm4=w408-h306-k-no","Cafetería Vegana Les Gords","4.5","245","Ahuanusco 33 local B Sto Domingo","Coyoacán, Ciudad de México","CDMX","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20Vegana%20Les%20Gords&query_place_id=ChIJR8nFGxcAzoUR2GNExKysObA"
"https://lh3.googleusercontent.com/p/AF1QipNYzJCg_YZ8kHaWcdhDETkDyVLQ-YAhyvT4p-0G=w408-h306-k-no","Pastelería y Cafetería Condesa","4.4","7","Chabacano 167","La Magdalena Contreras, Ciudad de México","Cd. de México","MX",,"+52 55 1694 7893","Cafetería","https://www.google.com/maps/search/?api=1&query=Pasteler%C3%ADa%20y%20Cafeter%C3%ADa%20Condesa&query_place_id=ChIJTXdJSAv_zYURadZPxpMUGgE"
"https://lh3.googleusercontent.com/p/AF1QipNwLjFYsaGgS57VwZWfCmvtNRt-xxKGOhHpgK0=w408-h306-k-no","Cafetería La Casa de las Flores","4.2","30","Izamal LT 2","Tlalpan, Ciudad de México","Cd. de México","MX",,"+52 55 4873 5594","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20La%20Casa%20de%20las%20Flores&query_place_id=ChIJe0qdrgn_zYURz0hKMV4RaPY"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrMvfEFIbgDho2TuV-3VucG1_TBHj25vImeXYMPTaKy0otL47pO0vt0I8xf0oAU_3By7xR-rc5X95JGRN9EzF2YQ6JZge4k_ANsoSkB3zQtEGWtTfFhhjHDJVpDIFf53jDZ6bvfPQ=w408-h306-k-no","Cafeteria Kalli Papalotl","4.5","250","La Loma 90","Tlalpan, Ciudad de México","Cd. de México","MX",,"+52 55 4108 4252","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeteria%20Kalli%20Papalotl&query_place_id=ChIJZUht45oAzoURDaaqu1DHAsc"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nojt_n1vGf-LuCgXp7b11LuRQ-CvNDzVdFEgBm7q_MHYmfSAiENv1E3tJQ2Qk5o5S70RWt44lhpOPHCtSt8f6nnl8rt8qq_RaRHM03jGHmr2-dF5enxnfjlqu9gLZq6Ve8liAPP=w408-h550-k-no","Cafetería Dendera","4","185","Amezquite 408","Coyoacán, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20Dendera&query_place_id=ChIJPeQaOxYAzoURGUcaxxsj7yM"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BRT3ovnh8sYzQwLewcAyEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=339.7273&pitch=0&thumbfov=100","Cafetería y pastelería condesa","4.5","34","Av. Álvaro Obregón 1165-L-10","La Magdalena Contreras, Ciudad de México","Cd. de México","MX",,"+52 55 3721 3228","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20y%20pasteler%C3%ADa%20condesa&query_place_id=ChIJN6adCwr_zYURVS8GqhUHV4E"
"https://lh3.googleusercontent.com/p/AF1QipM0U0wTZOMjiJm8Ec5sBooATzb2eiHsemWsyyF-=w408-h306-k-no","Cafetería La Tentación","4.7","128","Piste 10","Tlalpan, Ciudad de México","Cd. de México","MX",,"+52 55 5644 4817","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20La%20Tentaci%C3%B3n&query_place_id=ChIJ877jgE3-zYURGzzowBae6Hc"
"https://lh3.googleusercontent.com/p/AF1QipP45jgzjWOSm1_JdTgx11AB7Mkg4v-vlHSsISYd=w427-h240-k-no","Cafeteria Ali & Be","4.6","57","Xochiapan 69","Coyoacán, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeteria%20Ali%20%26%20Be&query_place_id=ChIJieslTD0AzoURhD8-VCU5a_0"
"https://lh3.googleusercontent.com/p/AF1QipNaJDvfmhWp1e6wfWHSlM5IKoW1SSB3vobX9tR8=w408-h306-k-no","EL RINCÓN Cafeteria","4.5","29","Av. Copilco 178-edificio 21, local 07","Coyoacán, Ciudad de México","Cd. de México","MX",,"+52 55 1727 9119","Cafetería","https://www.google.com/maps/search/?api=1&query=EL%20RINC%C3%93N%20Cafeteria&query_place_id=ChIJPzHdiWn_0YURQ73o2bL-Apw"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4npNAgcoU-OayjudpiWMdiNV7bpcZb42Qiox-AYDtSwjWtzcTLN3O4HQTk5oe-zoNRZf9fKFdKeSMMJ_ptV1K1Ghn_w-Krr7VaJxvi4zNEXpx4TaQrNZgT2cjQNZ8bHgQEnnIY5gJw=w408-h544-k-no","Cafeteria Veterinaria","4","458","Investigación Científica 68","Coyoacán, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeteria%20Veterinaria&query_place_id=ChIJP1iwExsAzoUR0Xhb-BlVWFo"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nonbWhTHt7xETzNMwGrZRk3KrH_DYVW5JeFZza0N5kXP4XkHjuzApSXiazX2bT_hy9sVcBHAs6TozdyspMm_Mt5NdweUcXTmRebR2-gkAfNm7EQEars9DZbkf11JFPm-CDa1i3P=w408-h544-k-no","Pardal","4.8","35","Loreto, Av Paseo del Río 6 esquina","Coyoacán, Ciudad de México","CDMX","MX","https://instagram.com/pardal.mx?utm_medium=copy_link","+52 56 1209 6018","Cafetería","https://www.google.com/maps/search/?api=1&query=Pardal&query_place_id=ChIJ1yYyPKj_0YURtZ8kYTX7JmA"
"https://lh3.googleusercontent.com/p/AF1QipP7nhK8XkP4vsozXBDWh3yWKOk60lBRB4XnLo8P=w408-h544-k-no","Pan y Pastelería Fina Ditsey Cafetería","5","1","Tlalpan, Acanceh 294","Tlalpan, Ciudad de México","Cd. de México","MX","https://m.facebook.com/107303304832769/","+52 56 1860 6158","Pastelería","https://www.google.com/maps/search/?api=1&query=Pan%20y%20Pasteler%C3%ADa%20Fina%20Ditsey%20Cafeter%C3%ADa&query_place_id=ChIJSRgkM7__zYURjmT7p4dJfHs"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4no_jRCsPfNuyPqPE4won08MB-gjwjCr7VuuZZfao4QddMAUeqzETP2SZFj0Qhovov_0myr983fLqWnutUsML2fmyuXdI_U3SvPpt7Uz2ZXyjhvGwECRKWURB4jvOPYcfaSmUltn=w408-h544-k-no","Café Punto Cereza","4.5","240","Av Renato Leduc 155","Tlalpan, Ciudad de México","Cd. de México","MX",,"+52 55 3723 0636","Cafetería","https://www.google.com/maps/search/?api=1&query=Caf%C3%A9%20Punto%20Cereza&query_place_id=ChIJOVmkOFkAzoURAGWI_yvCkxA"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nofTN1NoQ3Ho8Sz4AtoSY1N28Q5hg9FT_cnOj3wax36tI6R6DuOfHWw-tVkxFl9M6BFm7QqeA2N_b13Getk7ETr5y7zBi3veTsEGuCwCHCDODmsv3H-TApLP8uXJnZkLuTPB3Jg=w408-h544-k-no","Gran Café Oxtopulco","4.5","25","Av. Universidad 1886","Coyoacán, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Gran%20Caf%C3%A9%20Oxtopulco&query_place_id=ChIJV-4cbqn_0YURVeCvkVbHSEE"
"https://lh3.googleusercontent.com/p/AF1QipO-AXICCNlByKV_TmwycgnDSQgxk75MxiaYNEOQ=w493-h240-k-no","Cafetería El Buen Saber","4","43","Emiliano Zapata Mz28 Lt43","La Magdalena Contreras, Ciudad de México","Cd. de México","MX","https://www.instagram.com/el_estructurista_del_cafe?igsh=MWZtN2V1d2xqcnZwbQ==","+52 55 7641 3557","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20El%20Buen%20Saber&query_place_id=ChIJU3dzgwz_zYURgVg7vS7bImw"
"https://lh3.googleusercontent.com/p/AF1QipMOaVBYrN7-M5z5nda1F5U7qgbPx4i-cNO-94Dp=w408-h369-k-no","Cafetería Ñasa","5","6","Av. Ahualulco, Temaxtitla, Tlalpan, 14420 Ciudad de México","Tlalpan, CDMX","CDMX","MX",,"+52 55 4061 2653","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20%C3%91asa&query_place_id=ChIJwUKaDm4BzoURqGw00ncT_no"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqp35lJZhYSitxBV9HjBD5YZqAvQ1QW3O_xeS_jy8BYsR5seJNlUa9_hehsy1EPhFVepN-JS7FmGrhrG7McdkblTC58_4NSQCAQTtXFlp_y0BcY8vPsRZC42l8_WrdJp_k0L-jm=w426-h240-k-no","Cafetería La Esperanza","4","73","C. Alborada 430","Tlalpan, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20La%20Esperanza&query_place_id=ChIJJ0vU3tn_zYURNVQsYP32w64"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr7AUzH4Tmj5IWmcQ9XPGdhvA1Vx4TB2AHQmFMNCRuAo5xKE1hTXFX2qYE8_ngyFNNeErZuXFfEgTTGWjF2SywCQKD5hIFrkggjbi8ggK7pt35sITizzkkB-1t9QOPDVQHHwaYk=w408-h306-k-no","Cafetería y Desayunos SIMPLÉ","4.4","126","Opichen 178","Tlalpan, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20y%20Desayunos%20SIMPL%C3%89&query_place_id=ChIJo0JUSWX_zYURClIj-ZmCZd4"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrew3eSbv5N38ZL4mM2sFt1givZPnlGeeIYy8z1oespCg33Ck2pbH21oljJq979CQH7SC1bw9BnNIlzQYaPxn1UIEQyX4PNJOf5S7bfSGbA6Tzu6-KiSiYTFh1JiKjfYIul6LEl0A=w408-h544-k-no","Cafetería Xuni","4","183","Cjon. Carrasco 43","Tlalpan, Ciudad de México","Cd. de México","MX",,"+52 55 5666 8262","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20Xuni&query_place_id=ChIJzSDqQV4AzoURglxku0FGceY"
"https://lh3.googleusercontent.com/p/AF1QipMZ3Sm4iIkO8ifL9_GgWrNwEHUNJYcDJxDnr8j5=w408-h544-k-no","Emma Cafetería y Postrería","4.3","6","Subida a San Bernabé 5","La Magdalena Contreras, Ciudad de México","Cd. de México","MX","https://linktr.ee/postreriaemma","+52 220 281 9777","Cafetería","https://www.google.com/maps/search/?api=1&query=Emma%20Cafeter%C3%ADa%20y%20Postrer%C3%ADa&query_place_id=ChIJoxeAqB7_zYURHatLFLPYXfo"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4noMdY_9f5QRt_bWBLltNvrPud6n9sUhHV8mMyWbdL2FxmLYIOnhwKnO-vBlt-Y1lAvajyoo3Q1TN9TfosD3gjUv1woxSdqFUrl7XoH4reVu-GeAOzpA9LnenBpOwHZCQSYbQPYqSVtem8c=w408-h541-k-no","Cafetería Sabor de Adobe y Pozole","5","12","Emilio Carranza 43","La Magdalena Contreras, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20Sabor%20de%20Adobe%20y%20Pozole&query_place_id=ChIJIe0ARgD_zYURY2VKO3lpDFw"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eG69I2sZt7TTCch3x1QA9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=286.82092&pitch=0&thumbfov=100","Cafeteria Soviet","5","2","10600","La Magdalena Contreras, Ciudad de México","CDMX","MX","https://www.cafeteriasoviet.com/","+52 55 5967 5805","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeteria%20Soviet&query_place_id=ChIJtSMjG8j_zYURDlQAjRAdSMQ"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4noXsNIdO7QB1akqOlGqNe7BJaMLehcYWo65C_-MpoiMkMCoqVJQqRKSA6IcsQ8zvkTSEwSFH0Ocek2wObb4djTtPz2lZVE4nCXzrOk2vOFsT4grWAJqYTa7F-ItvH5jEpsyKDes=w408-h408-k-no","Cafetería Diseño","4","785","Circuito bicipuma 3000 Planta Baja del Edif. de Diseño Industrial (frente al CELE","Coyoacán, Ciudad de México","CDMX","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20Dise%C3%B1o&query_place_id=ChIJzVE9Ym8BzoURqWQ05enn0Ls"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4no7CE87FA5z7NLCyGuETtTfi-ZsHZTskOTrXSSv4oynsxExbetNQe9N6NaCxvDjeLiGz9oKgiikaQmb9EqKIgpMP4bP780GCis_mhHMkk8Ivi5Rigl4YQFCKeW0C2DqQnwn_vM=w408-h306-k-no","Restaurante Cafetería Roman's","4.3","7","Paso de C U","Coyoacán, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Restaurante%20Cafeter%C3%ADa%20Roman's&query_place_id=ChIJn3FQUhcAzoURXw3hZ0qrprM"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nSTWbRsCGkDKUHcwfVWKsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=136.44774&pitch=0&thumbfov=100","Cafetería YARYS","4.3","13","Cda. 5 de Mayo 68","La Magdalena Contreras, Ciudad de México","Cd. de México","MX",,"+52 55 3994 9739","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20YARYS&query_place_id=ChIJN3j6V97_zYURRJWOsi6BPvY"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4noIHsQmjma8kuXFHCXPb1KlbNbTgmh4xDfwnZxzUczOnyHrukIVLa4UPm6Sc9wqdR0Tx3UrzH34SmRJPmY-45UtU3uM8O680Iq0QBu98RbSfEQHRuX5EqXtYU0rLxGgZWea9-A=w408-h306-k-no","Cafetería Clave de Sol","4.7","3","Plaza Altamira, Av San Bernabé 327","La Magdalena Contreras, Ciudad de México","CDMX","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20Clave%20de%20Sol&query_place_id=ChIJZ4k-5Yn_zYURGRo4DEUOBYo"
"https://lh3.googleusercontent.com/p/AF1QipNSGYjLeYH_neW3Xe_IQunyPSAkuQaVAZttad5t=w408-h408-k-no","Cafetería Torres","4.5","29","Calz. de Tlalpan 4816","Tlalpan, Ciudad de México","Cd. de México","MX","https://www.facebook.com/torrescafe/","+52 55 3578 2885","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20Torres&query_place_id=ChIJuSWUDmL_0YURtcAB_aRqE-M"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqg3sRQPjEDpnrlMdn_gABjM9RnFl9B6Mq6xHJ30HhvnmBIyQDFx3rYqRQmtENIsXSuus0rVvxcnpUfgu8i6VpWZ_ESMaMUh_ufGD5Qdd-FDUYf1xiufTo73WWaFTXkFwFUhZo=w408-h544-k-no","Dönza Cafetería y Repostería.","4.5","71","Hidalgo 82","Álvaro Obregón, Ciudad de México","Cd. de México","MX",,"+52 55 2457 2457","Cafetería","https://www.google.com/maps/search/?api=1&query=D%C3%B6nza%20Cafeter%C3%ADa%20y%20Reposter%C3%ADa.&query_place_id=ChIJ1_-7DwYA0oUR6eQIGKyyt6k"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nofNA7iQ6HvVM6Uc_xQtYh__OTGtTcm0ppHVBn3NAkSEt16X-tFHu4wVLDsuGnSG992Lmqp7HtcABn8S1nGjzcfGNG91bUBC-wbg3B31yD7ysiQc97G2fN5dXHD1WH60AyQ9BOq=w408-h306-k-no","Cafeteria Maicoficup Galería","5","3","Calz. de Tlalpan 4840","Tlalpan, Ciudad de México","Cd. de México","MX",,"+52 55 8494 4761","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeteria%20Maicoficup%20Galer%C3%ADa&query_place_id=ChIJy5B5P_QAzoUR_Nh6BHr6Gl4"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4npPNKQUWxvlIUfw9Beoq7HPd8cP50YFlM_dWKPrc0-sz42jKT9_6Q8vnHfOlO_mVwlfJc6UyUGLYiWHzpSR0ga7PcuvE5Ei9eE2daBDX-UylvZ26LQUsDa6Qq5VB0tTzy5soQ6FRA=w408-h306-k-no","Café Pasión Polanco","4.3","197","Av. Ejército Nacional Mexicano 418","Miguel Hidalgo, Ciudad de México","Cd. de México","MX","http://www.pasioncafe.com.mx/","+52 55 5203 0692","Cafetería","https://www.google.com/maps/search/?api=1&query=Caf%C3%A9%20Pasi%C3%B3n%20Polanco&query_place_id=ChIJNyTJoJT50YURwi8nPpFaTL0"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4no861d0KsfrQJLUTL_IciNN09N-Dl-dvWz6gwRMMVg3e7cxYcPbqC-dN4ePP-62I-C-6Rhs7n67_LWl-Evu29GVUSor2So6s3PF-edohQFR9cO5eWOzmySZFz7UvSHswK_DgBK2=w424-h240-k-no","Cafe La Tregua","4.5","346","Calz México-Tacuba 409","Miguel Hidalgo, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Cafe%20La%20Tregua&query_place_id=ChIJU2dBdL340YURzuvyUspuraE"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nofw0TkaY3vddZKINHqkLJkMZ_UPqXaZNnP4n5pJuHixPeaYGQxg8HnkkcJItl2eKE95r2QsioPKVa9TIZ5POH80FuSFm_KaHNmzUdf5Gcenu_jEHxNqLFnGiSDBCqcUZDEKleg=w408-h306-k-no","Cafeteria Sabor a mi","4.5","32","C. Gral. Esteban Baca Calderón","Iztapalapa, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeteria%20Sabor%20a%20mi&query_place_id=ChIJZSPm4aj90YUR_N1WZ96E3xk"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrDgEylbB3F33kEeihn41OQcFGbM58lERathOUQtmNEMgDvy9JJnA2ZG441DA7FXNflOWO8SrHh73a5WKdpHcH5ORrPs603qWw6JyxCxgZfL9Yu9Mr81eBnPPAWu12DQTjn4cIa=w426-h240-k-no","Cafetería del CCH Sur","4","6","Calle Cataratas 470","Coyoacán, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20del%20CCH%20Sur&query_place_id=ChIJj9z9Eg3_zYURX9E3NNSUjCk"
"https://lh3.googleusercontent.com/p/AF1QipObKcFa_0l9XxQ29fB8m7XXxBBjViD1L9mA-h0l=w408-h306-k-no","CAFETERIA LA VIA DEL TREN","3.7","3","F.C. de Cuernavaca #4","La Magdalena Contreras, Ciudad de México","Cd. de México","MX","https://cafeteria-la-via-del-tren.negocio.site/?utm_source=gmb&utm_medium=referral","+52 55 2257 8961","Cafetería","https://www.google.com/maps/search/?api=1&query=CAFETERIA%20LA%20VIA%20DEL%20TREN&query_place_id=ChIJjeG0tFz_zYURGBAHGXMqu7w"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4noytqm2wEnmxdmiiwH_I_8lOfBTSNyEkp9DYGj_W4l9rc9j4B1oxlu-y0jr1rIg37jJ6qqIWT3euX6s9RusqlfcibOfYAQBRxog03rfidIw9ToPmw_iy0FUT3gi5gjAGQrZVv2-=w408-h544-k-no","Cafetería Barro","4","25","Av. Insurgentes Sur 4138","Tlalpan, Ciudad de México","Cd. de México","MX","https://barrorestaurantes.com/","+52 55 6212 5460","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20Barro&query_place_id=ChIJRV-FFwABzoURk84NRuNhcYU"
"https://lh3.googleusercontent.com/p/AF1QipPQ-wXTcmZ6wHiONHIRWxuFNd8T3TdR6y-PfDt8=w408-h544-k-no","Cafetería ""La postal ll""","4.4","51","Otomíes manzana 45-lote 3","Coyoacán, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20%22La%20postal%20ll%22&query_place_id=ChIJa5owHdQBzoURiNkKfwtwZbQ"
"https://lh3.googleusercontent.com/p/AF1QipPfpAdwj-pERtPMdP2ZhbXSZ1yT7f6nfsaMPMz_=w408-h537-k-no","Cafeteria Sabor a mi / Desayunos","4.7","7","Huauchinango 52","La Magdalena Contreras, Ciudad de México","Cd. de México","MX","http://wa.link/h8znkk","+52 56 4922 9614","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeteria%20Sabor%20a%20mi%20%2F%20Desayunos&query_place_id=ChIJicZMC5D_zYURwbanjdn-Kec"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4npSlZaft3MNyFkwyOfd4BV5hwcl9inkx3BIozMkUbVtRMwuUBhvT_n5xRyc89ZOV7SPvj5_uNrSnoo666_tjTbeK831u7CEe8x15OYIsMnpXYujDeFvfUhdRCObvWRcYuDxftzn=w408-h440-k-no","qué plan? cafetería saludable","5","1","Río Magdalena 10","La Magdalena Contreras, Ciudad de México","Cd. de México","MX","https://facebook.com/queplan.cafeteriasaludable/","+52 55 1683 5634","Cafetería","https://www.google.com/maps/search/?api=1&query=qu%C3%A9%20plan%3F%20cafeter%C3%ADa%20saludable&query_place_id=ChIJyZnlIRP_zYURAOlfT5HWwhc"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tgjSG9Xyh8gV9hEoWpns5Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=304.43607&pitch=0&thumbfov=100","Cafetería","4.3","3","Amatenango","Tlalpan, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa&query_place_id=ChIJ_UKkZgD_zYURgei3h0_0Hx8"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrv1lC9Sgrjc4Xevt470ETl6kgocvDPzyXMpuLoLByrj0RQQIKdp5aaTFjedypOLPZLynM8YJ9gkr3I9sap7bzjvWqQPRmt28cozaRC6GPeMKxbXOZa9t0OQvjGdxIvtM63O0_c=w425-h240-k-no","Cafetería FCPyS","4","362",,"Coyoacán, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20FCPyS&query_place_id=ChIJR6R8DmUBzoURIRSA_pVtXNQ"
"https://lh3.googleusercontent.com/p/AF1QipNTTlhBEtGgT3ZeDzXGegLkU5kMjonRCsIcT8D2=w426-h240-k-no","Cafetería Swim In","4.7","13","Camino Sta. Teresa 514","Álvaro Obregón, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20Swim%20In&query_place_id=ChIJ7xa0es3_zYUR1Mn1JE73m2s"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z2G_PqSy3o6X7eMSANJoSw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=236.11118&pitch=0&thumbfov=100","Cafetería ilusión","5","1","C. Jalapa 34","Álvaro Obregón, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20ilusi%C3%B3n&query_place_id=ChIJVy8GbAkA0oUR8ycdRv_kcds"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqgNazxOct7_s02zD8mpXSdYQWHA4vCj5DdDiqscEfS9_s9iNnJsx0n1dcL841YwtFune3cG6c2IwN8CugtuefKADAfQRfJ8USbKdg4oDyKBjLdbFMxSL2YJm-Q7afSEs4MVgv4tw=w408-h271-k-no","Cafetería Facultad de Medicina","3.6","107","Escolar 411A","Coyoacán, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20Facultad%20de%20Medicina&query_place_id=ChIJ-47OIAMAzoURc_HyTESlKlQ"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=L0Xu--xG0z63pe8rl-XoeQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.54184&pitch=0&thumbfov=100","Cafetería Folklor","4.7","3","Otomíes 203","Coyoacán, Ciudad de México","Cd. de México","MX","https://www.facebook.com/Desayunos-Folklor-360958121117730/?modal=admin_todo_tour","+52 55 3287 3845","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20Folklor&query_place_id=ChIJn9xDukQBzoURID6dQxk-DVs"
"https://lh3.googleusercontent.com/p/AF1QipM3BlgBkP903DWsyPI6X0FsTbYU60XEJx8B6w1t=w426-h240-k-no","Café del Comité Cerezo","4.7","16","Facultad de Filosofía y Letras","Coyoacán, Ciudad de México","CDMX","MX",,"+52 55 1047 2031","Cafetería","https://www.google.com/maps/search/?api=1&query=Caf%C3%A9%20del%20Comit%C3%A9%20Cerezo&query_place_id=ChIJlReNsQEAzoURVYMhKo6Lavg"
,"Cafetería La Cabaña del Bosque","5","2","Camino Sta. Teresa","Tlalpan, Ciudad de México","Cd. de México","MX","https://www.instagram.com/caf.lacabana/profilecard/?igsh=MWVxZWxsdjI5MWh0eA==",,"Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20La%20Caba%C3%B1a%20del%20Bosque&query_place_id=ChIJSz2yEwD_zYURe6xdi48tsVA"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4npMyypKde6GG5g9jxVlYm-tcBelP0zpGUEIObI4SO870jcZDevOezv9Hr1SnOhxxd41xY7m17aw_k102Myxy3y4smDMGHeijO4ebp76sthJXvM4aIGUDAFZSp86Xc4VBj4frA0=w408-h544-k-no","Cafeteria Del Bosque","4.3","19","Carlos Lazo 1","Tlalpan, Ciudad de México","Cd. de México","MX",,,"Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeteria%20Del%20Bosque&query_place_id=ChIJGT2D9iz-zYUR75zAWEDmtDg"
"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nobAp9EKEPk06VkUtRrme-tN2QXYBkXSsFZbYUnnaJ1MqTBrrH6NrMEtsXFFS7e6nKuF9IUvSnMrH6yU8Aj4_oGErcFgcBkBORoyd4V97famK_BsBubuFoihP56vFCj3lZ2KeuX8w=w408-h306-k-no","Cafetería Universum","4","181","Cto. Centro Cultural de","Coyoacán, Ciudad de México","Cd. de México","MX",,"+52 55 5171 9595","Cafetería","https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20Universum&query_place_id=ChIJabEM-Pj_zYURpHaCPZxcUso"
